concurrency,requests,valid,failed,wall_seconds,audio_seconds,rtfx,requests_per_second,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,observed_batch_sizes
1,32,32,0,7.307067920977715,133.3900625,18.254936719152855,4.379321548131753,228.1951069326169,221.23500902671367,425.62032007845113,474.40580292488454,[1]
2,32,24,8,4.351023497001734,135.4210625,31.12395568383345,5.515943551336431,264.85462187459535,190.75119501212612,411.47875851893326,778.2349980721481,"[1, 2]"
8,32,16,16,1.831775052996818,80.671,44.03979619005115,8.734696967197857,425.1223606261192,400.2453040156979,642.5853422260843,643.4989340486936,"[2, 4, 6]"
32,32,12,20,0.9588809040142223,88.21,91.99265480282382,12.514588568573698,848.812458338216,932.9628635023255,945.0753096316475,945.173292333493,"[5, 27]"
64,64,16,48,1.3798555869725533,112.199,81.31213226897762,11.595416325489905,1058.1812848759,1105.0019180111121,1353.8954912073677,1359.505667022313,"[4, 28, 32]"
128,128,38,90,4.016630744037684,278.2000625,69.26204578625062,9.460665523313907,2774.0972110523694,2585.757847497007,3888.112725049723,3912.1808526210953,"[2, 30, 32]"
256,256,76,180,7.951563613023609,543.051,68.29486959150454,9.55786857763699,4946.7262929645485,5131.863938004244,7511.823304463178,7647.685686737532,"[1, 7, 10, 14, 16, 21, 23, 25, 31, 32]"
