concurrency,requests,valid,failed,wall_seconds,audio_seconds,rtfx,requests_per_second,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,observed_batch_sizes
1,32,32,0,6.988833374984097,133.3900625,19.086170086334835,4.578732713036361,218.25489828916034,164.8571535188239,436.6199398878961,750.6589141848967,[1]
2,32,32,0,5.746012604970019,154.020125,26.80469668075217,5.569079325082157,358.23187427922676,304.1603225283325,676.7291522410231,780.8849473111331,"[1, 2]"
8,32,32,0,2.252465213998221,107.654,47.79385685113849,14.206656689360653,508.54047818393155,403.8436545233708,927.8505699709058,928.4115763893351,"[2, 4, 6]"
32,32,32,0,1.3806900850031525,140.377,101.67162169465387,23.176815961510243,1239.4906207846361,1350.2757049864158,1371.1385667440481,1373.3496534294682,"[4, 28]"
64,64,64,0,2.4359623349737376,281.0350625,115.36921505932474,26.272984225222018,1848.3532062009544,1538.7760935118422,2402.5638561928645,2407.50759080227,"[4, 28, 32]"
128,128,128,0,5.255716886022128,597.5315625,113.69173329887087,24.354432092874546,3735.3353062021597,3426.497956534149,5128.619147063,5173.632053725305,"[2, 30, 32]"
256,256,256,0,9.254701741971076,1115.4776875,120.53091699770158,27.661615375351563,5205.998856044971,5271.992396999849,8504.51410120877,8807.245874305954,"[1, 7, 11, 16, 19, 23, 24, 27, 32]"
