concurrency,requests,valid,failed,wall_seconds,audio_seconds,rtfx,requests_per_second,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,observed_batch_sizes,preconnected_streams,preconnect_ms_untimed
1,64,64,0,3.735055138997268,64.0,17.13495453702506,17.13495453702506,58.20736275290983,58.10691800434142,76.1411159095587,78.47260399954394,[1],1,53.23296698043123
2,64,64,0,2.2861666950047947,64.0,27.9944590828998,27.9944590828998,70.779473841867,67.28939397726208,108.00842768512652,138.20820212364197,"[1, 2]",2,57.33423196943477
8,64,64,0,1.0597572599654086,64.0,60.39118807460589,60.39118807460589,128.95484898035647,120.50411698874086,234.7051507676951,239.7904523811303,"[1, 2, 3, 4, 5, 6, 7]",8,73.06825503474101
32,64,64,0,0.4712759029935114,64.0,135.80155402276353,135.80155402276353,213.19774652783963,210.02855250844732,264.3238117423607,271.66550765163265,"[2, 3, 27, 30]",32,121.87613802962005
64,64,64,0,0.565783541998826,64.0,113.1174649829825,113.1174649829825,406.7119600631486,421.3145075191278,540.8652262500253,549.7805166896433,"[2, 12, 18, 32]",64,204.20101599302143
128,128,128,0,1.2052923500305042,128.0,106.19830118125326,106.19830118125326,702.091595874208,659.4246695167385,1104.4079128361773,1141.893876711838,"[2, 4, 5, 6, 7, 10, 11, 12, 13]",128,1129.4065039837733
256,256,256,0,1.6167958810110576,256.0,158.3378600889998,158.3378600889998,903.6583496410913,889.1197729972191,1324.2235390061978,1445.2127456461308,"[1, 8, 9, 16, 30, 64]",256,2252.949580026325
512,512,512,0,3.7080127890221775,512.0,138.079351159686,138.079351159686,2073.6413616863274,2112.8426649956964,3452.3239247268066,3565.429706836003,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 18, 20, 32, 64]",512,7153.030673973262
