concurrency,requests,valid,failed,wall_seconds,audio_seconds,rtfx,requests_per_second,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,observed_batch_sizes,preconnected_streams,preconnect_ms_untimed
1,32,32,0,19.457175229999848,362.02,18.605989601297477,1.6446374985954346,607.9838630625432,335.46021849997487,1462.2729941007492,1694.912185469366,[1],1,0.9255410004698206
2,32,32,0,9.115117154999098,335.8,36.8398995086787,3.5106515315000544,569.55509678113,450.24472450040776,1308.3508658001847,1397.8297891799411,[2],2,1.986149000003934
8,32,32,0,3.5511141669994686,354.48,99.82219194589275,9.011256325515031,887.0100729062074,595.7081025007938,1800.2392981492449,1800.4867971898784,[8],8,5.353587001081905
32,32,32,0,1.4739826090008137,340.58,231.061070816075,21.709889794216924,1247.792818812684,1467.9907525005547,1471.2585150498853,1472.0099206602208,"[8, 24]",32,20.88815400020394
64,64,64,0,2.1041606799990404,658.68,313.0369302406603,30.41592812200501,1607.2276017031584,1370.3674130001673,2090.147788850936,2098.295711470455,"[5, 27, 32]",64,101.27321799882338
128,128,128,0,5.195137085998795,1293.68,249.01749050791076,24.638425874259923,3032.744839093695,2130.8203834996675,5137.342767650171,5160.052946039432,"[3, 29, 32]",128,455.8939669987012
256,256,256,0,8.55181995500061,2634.92,308.11219294429264,29.93514846512946,5490.146714742203,5336.681460500586,8327.308187998824,8369.236006350457,"[2, 30, 32]",256,2114.4832339996356
