concurrency,requests,valid,failed,wall_seconds,audio_seconds,rtfx,requests_per_second,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,observed_batch_sizes
1,8,8,0,0.9286556559964083,37.707,40.603855429644675,8.614603215242724,115.94272537331562,119.15467647486366,154.11769921192897,164.88903825404122,[1]
8,8,8,0,0.5229594529955648,43.19,82.58766478472336,15.297553097425027,413.1542722461745,463.2241694780532,514.3815316667315,518.1150911457371,"[1, 3, 4]"
