concurrency,requests,valid,failed,wall_seconds,audio_seconds,rtfx,requests_per_second,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,observed_batch_sizes
128,128,128,0,0.981960529985372,128.0,130.35147146077938,130.35147146077938,791.7256259911483,828.7319469964132,951.8784997140756,964.9783661897527,"[13, 51, 64]"
256,256,256,0,5.3931582029908895,256.0,47.4675487654024,47.4675487654024,3365.575824039297,3529.64825349045,5104.597455210751,5244.822625708184,"[1, 2, 3, 4, 5, 6, 23, 64]"
512,512,512,0,7.423779160017148,512.0,68.96756880343641,68.96756880343641,4492.759800778231,5016.436065983726,6796.462912505376,6959.716061056824,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 18, 30, 64]"
