concurrency,requests,valid,failed,wall_seconds,audio_seconds,rtfx,requests_per_second,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,observed_batch_sizes
32,64,64,0,0.6136314059840515,64.0,104.29713892718095,104.29713892718095,273.9132283222716,215.87267846916802,403.9310969383223,407.13395078491885,"[1, 7, 23, 25]"
64,64,64,0,0.44300023902906105,64.0,144.4694480081343,144.4694480081343,381.4619517506799,394.91293448372744,424.13408383727074,425.610566973337,"[5, 59]"
128,128,128,0,1.5302814780152403,128.0,83.64474238165302,83.64474238165302,843.6852037880271,807.4822729977313,1447.3835315875476,1492.6221105176955,"[2, 5, 9, 10, 12, 19, 24]"
256,256,256,0,2.138528195966501,256.0,119.70849880906137,119.70849880906137,1304.4134491799468,1312.7020334941335,1777.6354249945143,2045.449511744664,"[3, 10, 24, 27, 64]"
512,512,511,1,10.778045026992913,511.0,47.41119551089587,47.41119551089587,5260.454272679345,4856.001341016963,7089.634366508108,10493.028918484924,"[1, 2, 3, 5, 6, 14, 19, 64]"
